Density,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,arc_length,Point ID,vtkValidPointMask
0.998767,2,0.263,0,2.01722,17.8564,1.00846,0.0242904,0,1.00875,0.263,263,1
0.998767,2,0.264,0,2.01735,17.8564,1.00846,0.0242904,0,1.00875,0.264,264,1
0.998767,2,0.265,0,2.01748,17.8564,1.00846,0.0242904,0,1.00875,0.265,265,1
0.998926,2,0.266,0,2.01761,17.8565,1.01678,0.0248175,0,1.01708,0.266,266,1
0.998926,2,0.267,0,2.01774,17.8565,1.01678,0.0248175,0,1.01708,0.267,267,1
0.998926,2,0.268,0,2.01788,17.8565,1.01678,0.0248175,0,1.01708,0.268,268,1
0.998926,2,0.269,0,2.01801,17.8565,1.01678,0.0248175,0,1.01708,0.269,269,1
0.998926,2,0.27,0,2.01814,17.8565,1.01678,0.0248175,0,1.01708,0.27,270,1
0.998926,2,0.271,0,2.01828,17.8565,1.01678,0.0248175,0,1.01708,0.271,271,1
0.998926,2,0.272,0,2.01841,17.8565,1.01678,0.0248175,0,1.01708,0.272,272,1
0.998926,2,0.273,0,2.01855,17.8565,1.01678,0.0248175,0,1.01708,0.273,273,1
0.998926,2,0.274,0,2.01868,17.8565,1.01678,0.0248175,0,1.01708,0.274,274,1
